anchor,candidate,label,confidence,gloss_anchor,gloss_candidate,cue,phon_sim,observed_confusions,freq_anchor,risk
पकता,पत्ता,DIFF_MEANING,0.85,ripens,leaf,'पत्ता पीला हो गया' (leaf turned yellow) vs 'फल पकता है' (fruit ripens),0.75,0,14,3.81
पकता,पपीता,DIFF_MEANING,0.85,ripens,papaya (fruit),papaya is a crop noun; पकता is a verb describing ripening of any fruit,0.733,0,14,3.57
पकता,लगता,DIFF_MEANING,0.75,ripens,seems/takes (time),'कितना समय लगता है' (how much time it takes) vs 'फल कब पकता है' (when fruit ripens),0.833,0,14,3.4
पकता,कट्ठा,DIFF_MEANING,0.8,ripens,land unit (kattha),"used with land area numbers, e.g. 'दो कट्ठा जमीन' vs growth-stage talk of fruit ripening",0.75,0,464,3.3
पकता,फायदा,DIFF_MEANING,0.75,ripens,benefit/profit,'इससे क्या फायदा है' (what benefit) vs 'फसल कब पकता है' (when crop ripens),0.767,0,14,3.25
पकता,पहला,DIFF_MEANING,0.8,ripens,first (ordinal),"'पहला फल' (first fruit) refers to order, not ripeness state",0.767,0,14,3.15
पकता,पत्ते,DIFF_MEANING,0.85,ripens,leaves (plural),'पत्ते सूख गए' (leaves dried) vs 'फल पकता है' (fruit ripens),0.683,0,14,3.12
पकता,बनता,DIFF_MEANING,0.75,ripens,becomes/forms,'खाद कैसे बनता है' (how fertilizer is made) vs 'फल पकता है' (fruit ripens),0.767,0,14,2.83
गंध,खाद,DIFF_MEANING,0.85,smell/odor,fertilizer,context: applying to soil vs describing bad smell of produce,0.875,0,4772,4.86
गंध,गंदी,DIFF_MEANING,0.75,smell/odor,dirty (fem. adj),'गंदी बदबू' (dirty smell) vs standalone 'गंध आ रही है',0.9,1,13,4.81
गंध,गांधी,DIFF_MEANING,0.8,smell/odor,Gandhi (proper name),proper noun context (Mahatma/Indira Gandhi) vs sensory complaint about produce,0.9,1,14,4.17
गंध,कद्दू,DIFF_MEANING,0.85,smell/odor,pumpkin,crop/vegetable name vs sensory description,0.75,0,827,3.52
गंध,गेंदा,DIFF_MEANING,0.85,smell/odor,marigold flower,flower crop name vs smell complaint,0.82,0,14,3.28
गंध,एकड़,DIFF_MEANING,0.85,smell/odor,acre (land unit),land area measurement vs sensory description,0.75,0,273,3.11
गंध,ठंड,DIFF_MEANING,0.85,smell/odor,cold weather,weather complaint vs foul smell complaint,0.75,0,14,3.02
गंध,कंठ,DIFF_MEANING,0.85,smell/odor,throat,body part/health issue vs sensory smell issue,0.9,0,51,2.99
गंध,कंद,DIFF_MEANING,0.85,smell/odor,tuber/root vegetable,crop type (root vegetable) vs sensory complaint about odor,1.0,0,24,2.96
छोटे-छोटे,छोटे पौधे,SAME_MEANING,0.62,small-small (reduplicated adjective describing tiny/young state),small plants,"anchor is a bare adjective describing size generally, candidate explicitly names 'पौधे' (plants); both refer to the young/small growth stage of crops",0.825,0,6,1.91
छोटे-छोटे,छोटा पौधा,SAME_MEANING,0.6,small-small (reduplicated adjective describing tiny/young state),small plant (singular),"anchor is reduplicated adjective without noun, candidate is singular noun phrase 'small plant'; both used in context of early growth stage",0.725,0,9,1.82
होती,खेती,DIFF_MEANING,0.9,"is/happens (aux verb, fem.)",farming/agriculture,खेती appears as a noun subject ('खेती अच्छी होती है') vs होती as the copula itself,0.75,0,13624,4.56
होती,गति,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)",speed/pace,"गति used with growth-rate or speed context, e.g. 'पौधे की गति'",0.8,0,28,2.43
होती,हटाए,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)","remove (verb, subjunctive)",हटाए appears with 'खरपतवार हटाए' (remove weeds) instruction context,0.74,0,27,2.23
होती,खाती,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)","eats (verb, fem.)","खाती used with animal/insect eating crop, e.g. 'सुंडी पत्ती खाती है'",0.8,0,11,2.08
होती,हटाएं,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)","remove (verb, polite/plural)",हटाएं used in advisory command context 'खरपतवार हटाएं',0.74,0,17,2.07
होती,रोटी,DIFF_MEANING,0.9,"is/happens (aux verb, fem.)",bread/roti (food),"रोटी used in food/kitchen context, unrelated to farming action",0.75,0,12,1.98
होती,हीट,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)",heat (temperature),"हीट used with weather/temperature stress on crop, e.g. 'हीट से नुकसान'",0.725,0,12,1.91
होती,हिट,DIFF_MEANING,0.8,"is/happens (aux verb, fem.)",hit/successful (informal),"हिट used in 'यह दवा हिट है' meaning effective, unrelated to copula",0.725,0,10,1.85
होती,छोटी,DIFF_MEANING,0.85,"is/happens (aux verb, fem.)","small (adjective, fem.)","छोटी modifies size of plant/fruit, e.g. 'छोटी फसल'",0.75,0,8,1.84
तीर,तार,DIFF_MEANING,0.7,arrow/fertilizer term,wire/cable,तार appears with tool/wire context (e.g. बाड़ के लिए तार) vs तीर used with chemical/fertilizer dosage talk,0.8,0,6,1.86
तीर,उत्तर,DIFF_MEANING,0.75,arrow/fertilizer term,answer/north direction,उत्तर used in answering a question or giving direction (उत्तर दिशा) vs तीर used when naming a fertilizer/chemical product,0.725,0,10,1.85
देते,देने,SAME_WORD,0.85,give (habitual),to give (infinitive/oblique),"same root दे-, differs by inflection: देते हैं vs देने के लिए",0.75,0,14,2.92
देते,डालते,SAME_MEANING,0.6,give (apply fertilizer/pesticide),put/pour (apply fertilizer/pesticide),both used for applying inputs: 'खाद देते हैं' vs 'खाद डालते हैं',0.683,0,28,2.07
देते,देती है,SAME_WORD,0.85,"give (habitual, masc/plural)",gives (fem singular),"same verb दे-, gender/number inflection",0.75,0,11,1.95
देते,पड़ते,DIFF_MEANING,0.8,give,fall/occur/need to,पड़ते used with need/occurrence e.g. 'पानी देना पड़ते हैं' vs 'खाद देते हैं',0.683,0,14,1.74
देते,बैठे,DIFF_MEANING,0.75,give,sat/seated (plant stage),बैठे refers to plant/growth stage e.g. 'फल बैठे' vs action of giving inputs,0.75,0,14,1.68
बोरॉन,बोरन,SAME_WORD,0.95,boron (fertilizer nutrient),boron (alt spelling),,0.92,4,5,6.17
बोरॉन,भरने,DIFF_MEANING,0.75,boron (fertilizer nutrient),"to fill (verb, e.g. bag filling)",context of filling sacks/tanks vs applying boron fertilizer,0.783,0,14,2.03
बोरॉन,बोरो,DIFF_MEANING,0.7,boron (fertilizer nutrient),boro (rice cultivation season/variety),mentioned with rice/season terms vs fertilizer dosage talk,0.8,0,6,1.86
बोरॉन,बोरा,DIFF_MEANING,0.8,boron (fertilizer nutrient),sack/bag (used for grain or fertilizer storage),context of counting bags/sacks vs nutrient deficiency discussion,0.72,0,10,1.84
बोरॉन,बोलने,DIFF_MEANING,0.8,boron (fertilizer nutrient),to speak (verb),appears with speech-related verbs like 'बोलने के बाद' vs fertilizer names,0.783,0,14,1.82
बोरॉन,ड्रोन,DIFF_MEANING,0.75,boron (fertilizer nutrient),drone (spraying tool/device),context of spraying equipment vs soil nutrient application,0.7,0,9,1.75
धब्बा,दवा,DIFF_MEANING,0.97,spot/blemish on leaf or fruit,medicine/pesticide,'फसल पर धब्बा' (spot on crop) vs 'दवा डालो' (apply medicine),1.0,0,13832,6.09
धब्बा,धब्बे,SAME_WORD,0.97,spot/blemish,spots (plural/oblique),plural/oblique inflection of same noun,0.9,1,14,4.03
धब्बा,दाना,DIFF_MEANING,0.9,spot/blemish,grain/seed,'पत्ते पर धब्बा' (spot on leaf) vs 'दाना भर गया' (grain filled),0.75,0,351,3.2
धब्बा,डाला,DIFF_MEANING,0.9,spot/blemish,"put/added (verb, past)",'दवा डाला' (applied medicine) vs noun धब्बा referring to a mark,0.75,0,200,2.99
धब्बा,हवा,DIFF_MEANING,0.9,spot/blemish,air/wind,'हवा तेज़ चल रही है' (wind blowing) vs 'पत्ते पर धब्बा' (leaf spot),0.75,0,14,2.84
धब्बा,दाम,DIFF_MEANING,0.92,spot/blemish,price/cost,'फसल का दाम' (crop price) vs 'फसल पर धब्बा' (spot on crop),0.775,0,50,2.57
धब्बा,दबा,DIFF_MEANING,0.88,spot/blemish,pressed/suppressed (verb),'बीज दबा दो' (press the seed) vs noun referring to a mark,1.0,0,10,2.55
धब्बा,गाभा,DIFF_MEANING,0.85,spot/blemish,boll/core growth stage (e.g. cotton boll),'गाभा अवस्था' (boll stage) vs 'पत्ते पर धब्बा' (leaf spot),0.75,0,43,2.43
वजह,बीज,DIFF_MEANING,0.75,reason/cause,seed,"'बीज' appears with sowing/planting context (बीज बोना), 'वजह' appears with cause/reason phrases (इसकी वजह से)",0.725,0,3453,3.91
वजह,बचाएं,DIFF_MEANING,0.7,reason/cause,"save (imperative, e.g. save crop)","'बचाएं' used with protection/saving actions (फसल बचाएं), 'वजह' used to explain causes",0.82,0,347,3.49
वजह,बच्चा,DIFF_MEANING,0.65,reason/cause,child/baby (e.g. animal offspring),"'बच्चा' refers to young animal or child, 'वजह' explains a cause",0.9,0,153,3.47
वजह,बताएं,DIFF_MEANING,0.7,reason/cause,tell/explain (imperative),"'बताएं' requests information (मुझे बताएं), 'वजह' states a cause",0.7,0,889,3.31
वजह,बथुआ,DIFF_MEANING,0.7,reason/cause,bathua (leafy green vegetable),"'बथुआ' names a specific plant/vegetable, 'वजह' is abstract cause",0.7,0,452,3.07
वजह,बड़ा,DIFF_MEANING,0.7,reason/cause,big/large,"'बड़ा' describes size (बड़ा पौधा), 'वजह' describes cause",0.75,0,212,3.01
वजह,बढ़िया,DIFF_MEANING,0.7,reason/cause,good/nice/fine,"'बढ़िया' is a quality descriptor (बढ़िया फसल), 'वजह' explains cause",0.683,0,387,2.95
वजह,बचाने,DIFF_MEANING,0.7,reason/cause,"to save (infinitive/oblique, e.g. saving crop)","'बचाने' appears with protection context (फसल बचाने के लिए), 'वजह' with reason context",0.683,0,365,2.93
वजह,बचने,DIFF_MEANING,0.7,reason/cause,to survive/escape,"'बचने' used for surviving disease/pest (कीट से बचने के लिए), 'वजह' used for stating cause",0.683,0,230,2.77
घेवरा,घिउरा,SAME_WORD,0.72,local gourd/vegetable (dialect name),"same gourd, dialect spelling variant","appears in same mistranscription cluster, refers to same vegetable crop",0.667,3,7,4.35
घेवरा,केला,DIFF_MEANING,0.6,local gourd/vegetable,banana,context of fruit orchard/banana bunch vs vegetable field planting talk,0.683,0,995,3.27
घेवरा,खीरा,DIFF_MEANING,0.6,local gourd/vegetable,cucumber,cucumber vine/salad crop vs gourd type vegetable being asked about,0.683,0,479,3.02
घेवरा,हरा,DIFF_MEANING,0.55,local gourd/vegetable,green (color/adjective),used as adjective describing crop color (हरा चना/हरा पौधा) rather than naming a crop,0.683,0,14,2.54
क्रॉप,रोप,DIFF_MEANING,0.85,crop (English loanword),to plant/transplant (verb root),"रोप appears with verbs like 'रोपना/लगाना' (planting action), while क्रॉप refers to the crop/produce itself, e.g. 'कौन सी क्रॉप उगानी है' vs 'पौधा रोपना है'",0.75,0,14,2.31
चाहिए,बताइये,DIFF_MEANING,0.85,need/should (auxiliary),please tell,"बताइये asks someone to inform/explain, चाहिए expresses necessity or requirement",0.5,1,14,2.92
